,id,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,work_phone,phone,email,occyp_type,family_size,begin_month,credit,YEARS_BIRTH,Age_group,YEARS_EMPLOYED,EMPLOYED_group,income_avg
21214,F102242073171000,F,N,Y,0,171000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Laborers,1.0,56.0,1.0,29,20,5,5~10,171000.0
21215,F223440135000,F,N,Y,0,135000.0,Pensioner,Higher education,Widow,House / apartment,0,0,0,No work experience,1.0,37.0,2.0,62,60,No work experience,No work experience,135000.0
21216,F1261584381000,F,Y,Y,0,81000.0,Working,Higher education,Married,House / apartment,0,0,0,Cooking staff,2.0,19.0,2.0,35,30,2,1~5,40500.0
21217,M90461202180000,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,1,1,1,NaN,1.0,13.0,2.0,25,20,3,1~5,180000.0
21218,M108743084315000,M,N,Y,0,315000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Core staff,1.0,40.0,2.0,30,30,8,5~10,315000.0
21219,M15602611157500,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,0,0,0,NaN,2.0,5.0,2.0,43,40,1,1~5,78750.0
21220,F126652593292500,F,N,Y,1,292500.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,Core staff,2.0,7.0,0.0,35,30,7,5~10,146250.0
21221,M8560316247500,M,Y,N,0,247500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,Managers,1.0,4.0,2.0,24,20,0,~1,247500.0
21222,F172962076225000,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,2.0,53.0,2.0,48,40,5,5~10,112500.0
21223,F11770285247500,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,Sales staff,1.0,49.0,2.0,33,30,0,~1,247500.0
21224,F156752198112500,F,N,Y,0,112500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Secretaries,1.0,25.0,2.0,43,40,6,5~10,112500.0
21225,F236430135000,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0,1,0,No work experience,1.0,6.0,2.0,65,60,No work experience,No work experience,135000.0
21226,F17615339135000,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,Accountants,1.0,48.0,2.0,49,40,0,~1,135000.0
21227,F8961923135000,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,Core staff,2.0,16.0,2.0,25,20,2,1~5,67500.0
21228,M175711508157500,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,3.0,12.0,2.0,49,40,4,1~5,52500.0
21229,F228670216000,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,58.0,2.0,63,60,No work experience,No work experience,108000.0
21230,F179646594675000,F,N,Y,0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,NaN,2.0,27.0,2.0,50,50,18,10~20,337500.0
21231,M103212808225000,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,3.0,45.0,2.0,29,20,7,5~10,75000.0
21232,F208440180000,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,No work experience,2.0,14.0,1.0,58,50,No work experience,No work experience,90000.0
21233,M166705364360000,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Security staff,2.0,10.0,2.0,46,40,14,10~20,180000.0
21234,M100041962112500,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,NaN,2.0,7.0,1.0,28,20,5,5~10,56250.0
21235,F215900306000,F,N,Y,0,306000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,17.0,2.0,60,60,No work experience,No work experience,153000.0
21236,F150032591225000,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,0,1,1,Accountants,2.0,21.0,0.0,42,40,7,5~10,112500.0
21237,F124284900126000,F,N,Y,2,126000.0,Working,Higher education,Married,House / apartment,0,1,1,High skill tech staff,4.0,12.0,2.0,35,30,13,10~20,31500.0
21238,M13395413135000,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,NaN,1.0,3.0,0.0,37,30,1,1~5,135000.0
21239,F197720450000,F,Y,N,1,450000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,No work experience,3.0,10.0,2.0,55,50,No work experience,No work experience,150000.0
21240,M104722996180000,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,1,0,1,Managers,2.0,16.0,1.0,29,20,8,5~10,90000.0
21241,M97862559292500,M,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,With parents,0,1,0,Laborers,2.0,39.0,2.0,27,20,7,5~10,146250.0
21242,M12173309153000,M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,2.0,6.0,2.0,34,30,0,~1,76500.0
21243,M9242508391500,M,N,N,0,391500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,0,0,Sales staff,1.0,21.0,2.0,26,20,1,1~5,391500.0
21244,M175022888634500,M,Y,N,0,634500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,30.0,2.0,48,40,7,5~10,317250.0
21245,F23664090000,F,Y,Y,3,90000.0,Pensioner,Secondary / secondary special,Single / not married,Co-op apartment,0,0,0,No work experience,4.0,4.0,0.0,65,60,No work experience,No work experience,22500.0
21246,F100792269202500,F,N,Y,0,202500.0,Working,Higher education,Single / not married,With parents,0,0,0,NaN,1.0,10.0,2.0,28,20,6,5~10,202500.0
21247,M215031674256500,M,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,Core staff,2.0,40.0,0.0,59,50,4,1~5,128250.0
21248,M132071401270000,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,3.0,20.0,2.0,37,30,3,1~5,90000.0
21249,M160275639360000,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,0,1,0,Managers,4.0,51.0,1.0,44,40,15,10~20,90000.0
21250,F209241050225000,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,0,0,Cleaning staff,1.0,24.0,2.0,58,50,2,1~5,225000.0
21251,F188650157500,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,No work experience,1.0,3.0,0.0,52,50,No work experience,No work experience,157500.0
21252,M14507209202500,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Drivers,2.0,21.0,2.0,40,40,0,~1,101250.0
21253,M172549131254700,M,Y,Y,2,254700.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,4.0,47.0,2.0,48,40,25,20~30,63675.0
21254,F9932668225000,F,Y,N,1,225000.0,Commercial associate,Higher education,Civil marriage,With parents,0,1,1,Accountants,3.0,15.0,2.0,28,20,1,1~5,75000.0
21255,F16110401225000,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Cooking staff,2.0,30.0,2.0,45,40,1,1~5,112500.0
21256,F99241830148500,F,N,Y,0,148500.0,Working,Incomplete higher,Single / not married,House / apartment,0,1,0,Medicine staff,1.0,30.0,2.0,28,20,5,5~10,148500.0
21257,M199911692180000,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Security staff,2.0,23.0,2.0,55,50,4,1~5,90000.0
21258,M11146141390000,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,18.0,1.0,31,30,3,1~5,45000.0
21259,F156073240202500,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,1,High skill tech staff,1.0,60.0,2.0,43,40,8,5~10,202500.0
21260,M21017047250,M,N,N,0,47250.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,29.0,2.0,58,50,No work experience,No work experience,23625.0
21261,M237117494337500,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,0,0,0,Laborers,2.0,42.0,2.0,65,60,20,20~30,168750.0
21262,F1340588863000,F,N,N,1,63000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,3.0,46.0,2.0,37,30,2,1~5,21000.0
21263,F166802477157500,F,Y,Y,1,157500.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,3.0,35.0,2.0,46,40,6,5~10,52500.0
21264,F119052470135000,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,Cooking staff,2.0,3.0,1.0,33,30,6,5~10,67500.0
21265,F223721402112500,F,N,Y,0,112500.0,Working,Higher education,Widow,House / apartment,0,0,0,Accountants,1.0,6.0,1.0,62,60,3,1~5,112500.0
21266,M159977341108000,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Laborers,2.0,38.0,2.0,44,40,20,20~30,54000.0
21267,F123931854144000,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Cooking staff,4.0,5.0,2.0,34,30,5,5~10,36000.0
21268,M123121199166500,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Core staff,4.0,10.0,2.0,34,30,3,1~5,41625.0
21269,F140302075225000,F,N,Y,0,225000.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,NaN,1.0,34.0,2.0,39,30,5,5~10,225000.0
21270,F22420045000,F,Y,Y,0,45000.0,Pensioner,Higher education,Married,House / apartment,0,1,0,No work experience,2.0,12.0,2.0,62,60,No work experience,No work experience,22500.0
21271,F976895225000,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,5.0,1.0,27,20,0,~1,112500.0
21272,F206920225000,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,No work experience,1.0,60.0,2.0,57,50,No work experience,No work experience,225000.0
21273,F113801540247500,F,N,Y,1,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,Laborers,3.0,13.0,2.0,32,30,4,1~5,82500.0
21274,F18659407270000,F,N,N,0,270000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Cooking staff,1.0,27.0,2.0,52,50,1,1~5,270000.0
21275,F18799146672000,F,N,N,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,Cleaning staff,1.0,20.0,1.0,52,50,4,1~5,72000.0
21276,F14926789135000,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cooking staff,2.0,57.0,2.0,41,40,2,1~5,67500.0
21277,F23262090000,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,No work experience,1.0,12.0,1.0,64,60,No work experience,No work experience,90000.0
21278,F18783375112500,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Sales staff,2.0,33.0,2.0,52,50,1,1~5,56250.0
21279,F171062849360000,F,N,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Managers,3.0,28.0,2.0,47,40,7,5~10,120000.0
21280,M122981200184500,M,Y,Y,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Drivers,2.0,8.0,2.0,34,30,3,1~5,92250.0
21281,M126272267180000,M,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,0,0,High skill tech staff,3.0,45.0,2.0,35,30,6,5~10,60000.0
21282,F20688045000,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,2.0,23.0,2.0,57,50,No work experience,No work experience,22500.0
21283,M120151550292500,M,Y,Y,1,292500.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Laborers,3.0,16.0,2.0,33,30,4,1~5,97500.0
21284,F196291897180000,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,1,1,0,Core staff,1.0,12.0,2.0,54,50,5,5~10,180000.0
21285,F15303108292500,F,N,Y,0,292500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,NaN,1.0,34.0,0.0,42,40,0,~1,292500.0
21286,F141741405112500,F,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,1,0,0,Core staff,2.0,14.0,0.0,39,30,3,1~5,56250.0
21287,F953882799000,F,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,Medicine staff,3.0,23.0,0.0,27,20,2,1~5,33000.0
21288,F181488376157500,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,NaN,1.0,5.0,0.0,50,50,22,20~30,157500.0
21289,M123112461225000,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,Laborers,2.0,7.0,2.0,34,30,6,5~10,112500.0
21290,F125631025112500,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Cooking staff,4.0,19.0,1.0,35,30,2,1~5,28125.0
21291,F22784033300,F,N,Y,1,33300.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,3.0,37.0,2.0,63,60,No work experience,No work experience,11100.0
21292,F13624283645000,F,N,Y,2,45000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Laborers,4.0,20.0,2.0,38,30,7,5~10,11250.0
21293,M118641748382500,M,Y,Y,0,382500.0,Working,Higher education,Married,House / apartment,0,1,0,IT staff,2.0,49.0,2.0,33,30,4,1~5,191250.0
21294,F135891649135000,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Waiters/barmen staff,3.0,33.0,2.0,38,30,4,1~5,45000.0
21295,F169121462360000,F,N,Y,0,360000.0,Working,Higher education,Single / not married,House / apartment,0,0,0,Core staff,1.0,3.0,0.0,47,40,4,1~5,360000.0
21296,F153095179202500,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,1,1,0,Core staff,2.0,4.0,1.0,42,40,14,10~20,101250.0
21297,F195141991135000,F,N,N,0,135000.0,State servant,Higher education,Separated,With parents,1,0,0,IT staff,1.0,3.0,1.0,54,50,5,5~10,135000.0
21298,M104142742135000,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,1,1,0,Laborers,3.0,28.0,2.0,29,20,7,5~10,45000.0
21299,F19466248112500,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,NaN,2.0,2.0,0.0,54,50,0,~1,56250.0
21300,F231710238500,F,N,Y,0,238500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,51.0,2.0,64,60,No work experience,No work experience,119250.0
21301,F11000808225000,F,N,N,0,225000.0,Working,Higher education,Married,Municipal apartment,1,0,0,NaN,2.0,14.0,2.0,31,30,2,1~5,112500.0
21302,M16250747360000,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,3.0,1.0,1.0,45,40,2,1~5,120000.0
21303,F234860225000,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,39.0,2.0,65,60,No work experience,No work experience,112500.0
21304,F194990225000,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,59.0,0.0,54,50,No work experience,No work experience,112500.0
21305,F233280121500,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,No work experience,1.0,48.0,2.0,64,60,No work experience,No work experience,121500.0
21306,F183824548180000,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Accountants,2.0,15.0,0.0,51,50,12,10~20,90000.0
21307,M133501981202500,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Laborers,5.0,2.0,1.0,37,30,5,5~10,40500.0
21308,M200530162000,M,Y,N,0,162000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,No work experience,2.0,4.0,1.0,55,50,No work experience,No work experience,81000.0
21309,F118941106360000,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,NaN,2.0,9.0,2.0,33,30,3,1~5,180000.0
21310,M170470270000,M,N,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,9.0,2.0,47,40,No work experience,No work experience,135000.0
21311,F206610157500,F,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,No work experience,3.0,17.0,2.0,57,50,No work experience,No work experience,52500.0
21312,F135961323108000,F,N,N,2,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,Core staff,4.0,26.0,2.0,38,30,3,1~5,27000.0
21313,M193404089162000,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,Security staff,2.0,58.0,2.0,53,50,11,10~20,81000.0
21314,M101621422121500,M,N,N,0,121500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Drivers,1.0,29.0,1.0,28,20,3,1~5,121500.0
21315,F16133582270000,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,33.0,0.0,45,40,1,1~5,135000.0
21316,F145341054180000,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,0,High skill tech staff,1.0,5.0,1.0,40,40,2,1~5,180000.0
21317,F241393566121500,F,N,Y,0,121500.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Cleaning staff,1.0,1.0,1.0,67,60,9,5~10,121500.0
21318,F217040243000,F,N,Y,0,243000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,No work experience,1.0,5.0,2.0,60,60,No work experience,No work experience,243000.0
21319,F15151116267500,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,3.0,14.0,1.0,42,40,3,1~5,22500.0
21320,M116881299202500,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,Laborers,2.0,9.0,2.0,33,30,3,1~5,101250.0
21321,F210710139050,F,N,N,1,139050.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,0,No work experience,3.0,28.0,2.0,58,50,No work experience,No work experience,46350.0
21322,F152318375202500,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,High skill tech staff,2.0,24.0,1.0,42,40,22,20~30,101250.0
21323,F9323134667500,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,NaN,2.0,42.0,0.0,26,20,3,1~5,33750.0
21324,F174657627405000,F,N,Y,0,405000.0,Working,Higher education,Married,House / apartment,0,0,0,NaN,2.0,19.0,0.0,48,40,20,20~30,202500.0
21325,M110432087180000,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,0,0,0,Drivers,2.0,35.0,1.0,31,30,5,5~10,90000.0
21326,M16669460450000,M,N,Y,0,450000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,1,Managers,2.0,23.0,1.0,46,40,1,1~5,225000.0
21327,F227020243000,F,N,Y,0,243000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,No work experience,2.0,22.0,1.0,63,60,No work experience,No work experience,121500.0
21328,F146017900112500,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,41.0,0.0,41,40,21,20~30,56250.0
21329,F131682574387000,F,Y,N,1,387000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,3.0,46.0,2.0,37,30,7,5~10,129000.0
